#TYPE System.Management.Automation.PSCustomObject
"OSSize","UPDSize","Billing","FileVM","MAC","HeartBeat","CPUCount","NettoBackupSize","Tier2Size","OSType","NettoTier3Size","SubscriptionID","NettoFailedSize","FailedSize","NettoVSSSize","Environment","Memory","IaaS","OSName","HWProfile","NettoTier2Size","NettoTier1Size","KvK","Computername","NettoOSSize","NettoUPDSize","Status","ReportFaillure","BackupSize","MachineMetricsDate","DifferencingFound","VMName","VSSSize","Tier1Size","TotalSize","Tier3Size","CreatedTimestamp","IaaSMetricsDate","VMId","PartitionKey","RowKey","TableTimestamp","Etag","Datum"
"40","0","Non-billable","False","001DD8B739A0","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH5","57.83","0","Running","False","0","2018-01-27","False","vwgn-rdsh5","0","0","40","0","1/28/2018 10:06:35 PM","2018-01-28","202ce2aa-df50-4094-8b04-ecca8a6316bc","10020986-0000-0000-0000-000000000000","78efe0c3-ef3a-4608-bfa8-52cb37a2e7bd","1/28/2018 10:06:35 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A35.5231692Z'""","20180128"
"42","0","Non-billable","False","001DD8B736E5","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH1","61.23","0","Running","False","0","2018-01-27","False","vwgn-rdsh1","0","0","42","0","1/28/2018 10:06:25 PM","2018-01-28","09deeed8-49e0-4a8e-9da1-eaeb466f0dea","10020986-0000-0000-0000-000000000000","76c15159-28a0-4371-90a2-f7cbddefd902","1/28/2018 10:06:25 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A25.9996268Z'""","20180128"
"49","0","Non-billable","False","001DD8B736E0","","2","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","10020986","VWGN-MGT1","34.05","0","Running","False","0","2018-01-27","False","vwgn-mgt1","0","0","49","0","1/28/2018 10:06:25 PM","2018-01-28","08f3482b-0728-44ab-bf86-2c20403a3849","10020986-0000-0000-0000-000000000000","c3df4ec5-2393-466e-9f97-0392f2d51b2e","1/28/2018 10:06:25 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A25.5963742Z'""","20180128"
"27","0","Non-billable","False","001DD8B736E3","","2","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","10020986","VWGN-RDCB1","20.05","0","Running","False","0","2018-01-27","False","vwgn-rdcb1","0","0","27","0","1/28/2018 10:07:01 PM","2018-01-28","5d68fef8-a92b-4658-ba0e-49389b1a27ed","10020986-0000-0000-0000-000000000000","e6bebec6-16e4-47a4-be59-3250a8d692f0","1/28/2018 10:07:01 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A01.2739732Z'""","20180128"
"40","0","Non-billable","False","001DD8B739A1","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH6","58.92","0","Running","False","0","2018-01-27","False","vwgn-rdsh6","0","0","40","0","1/28/2018 10:07:39 PM","2018-01-28","b49d4fdd-1fe7-4da4-85ea-7238cf8827ba","10020986-0000-0000-0000-000000000000","3d9f87b5-53e2-4979-9680-87d4ca24be16","1/28/2018 10:07:39 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A39.520631Z'""","20180128"
"25","0","Non-billable","False","001DD8B736D9","","2","0","1","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0.89","0","10020986","VWGN-ADDS1","22.33","0","Running","False","0","2018-01-27","False","vwgn-adds1","0","0","26","0","1/28/2018 10:07:14 PM","2018-01-28","8016ac08-4edc-489d-a9d5-d131d2d8933f","10020986-0000-0000-0000-000000000000","1e1c027e-8801-4203-a6d4-669a6fb96394","1/28/2018 10:07:14 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A14.1298599Z'""","20180128"
"15","0","Non-billable","False","001DD8B736E7","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH91","29.45","0","Running","True","0","2018-01-27","True","vwgn-rdsh91","0","0","42","0","1/28/2018 10:07:20 PM","2018-01-28","90967884-da06-4a73-aabc-1ddafe6e6f3c","10020986-0000-0000-0000-000000000000","39b1193e-9246-436a-8a28-bc26073a698f","1/28/2018 10:07:20 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A20.6704117Z'""","20180128"
"99","0","Non-billable","False","001DD8B736E8","","2","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","3584","ITON","Windows Server 2016 Datacenter","A2 - Gen2","0","0","10020986","VWGN-PRXY1","16.34","0","Running","False","0","2018-01-27","False","vwgn-prxy1","0","0","99","0","1/28/2018 10:07:18 PM","2018-01-28","8cb5fb62-1ce0-4813-be25-eef67af1f4d3","10020986-0000-0000-0000-000000000000","11b44596-34f4-42d1-a31d-f00bbb4e1325","1/28/2018 10:07:18 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A18.5140572Z'""","20180128"
"39","0","Non-billable","False","001DD8B73B94","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH8","56.69","0","Running","False","0","2018-01-27","False","vwgn-rdsh8","0","0","38","0","1/28/2018 10:08:12 PM","2018-01-28","f43bbab0-d14d-47a4-a87c-e80cd8aa7dbd","10020986-0000-0000-0000-000000000000","c1bb3bf3-e3e7-4301-a4f4-aebe0df15ce1","1/28/2018 10:08:13 PM +00:00","W/""datetime'2018-01-28T22%3A08%3A13.0054344Z'""","20180128"
"41","0","Non-billable","False","001DD8B7399F","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH4","59.75","0","Running","False","0","2018-01-27","False","vwgn-rdsh4","0","0","41","0","1/28/2018 10:06:57 PM","2018-01-28","554866c8-28f8-44f8-8270-a8e5eef9e5a0","10020986-0000-0000-0000-000000000000","81d8c441-4e5f-46e2-abef-da566188d114","1/28/2018 10:06:57 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A57.7185967Z'""","20180128"
"40","0","Non-billable","False","001DD8B73B93","","8","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","28672","ITON","Windows Server 2012 R2 Datacenter","D4 - Gen2","0","0","10020986","VWGN-RDSH7","56.57","0","Running","False","0","2018-01-27","False","vwgn-rdsh7","0","0","40","0","1/28/2018 10:06:55 PM","2018-01-28","4f87c015-f85e-463e-bc28-b351fbc43409","10020986-0000-0000-0000-000000000000","12ce98d2-34c6-4c82-9630-084017003ae2","1/28/2018 10:06:55 PM +00:00","W/""datetime'2018-01-28T22%3A06%3A55.0494716Z'""","20180128"
"21","0","Non-billable","False","001DD8B736E4","","2","0","0","Windows","0","70440c0d-e22b-45b7-9688-808f63dc941b","0","0","0","CS","3584","ITON","Windows Server 2012 R2 Datacenter","A2 - Gen2","0","0","10020986","VWGN-RDGW1","15.71","0","Running","False","0","2018-01-27","False","vwgn-rdgw1","0","0","21","0","1/28/2018 10:07:07 PM","2018-01-28","6e73da31-4488-41e8-b1c2-de5517dfc418","10020986-0000-0000-0000-000000000000","bb0844e4-ad88-464b-8616-3f27211b106f","1/28/2018 10:07:07 PM +00:00","W/""datetime'2018-01-28T22%3A07%3A07.3952405Z'""","20180128"
